,start,end,featlen,totlen,percent,type,name,gene
RAD51D_1_83_REGION,1.0,83.0,82.0,328.0,0.25,REGION,preferentially binds ssDNA,RAD51D
MAP2K4_102_367_DOMAIN,102.0,367.0,265.0,399.0,0.6641604010025063,DOMAIN,Protein kinase,MAP2K4
MAP2K4_37_52_REGION,37.0,52.0,15.0,399.0,0.03759398496240601,REGION,D domain,MAP2K4
MAP2K4_364_387_REGION,364.0,387.0,23.0,399.0,0.05764411027568922,REGION,DVD domain,MAP2K4
TSHR_762_764_MOTIF,762.0,764.0,2.0,764.0,0.002617801047120419,MOTIF,PDZ-binding,TSHR
FANCI,,,,1328.0,,,,FANCI
GSK3B_56_340_DOMAIN,56.0,340.0,284.0,420.0,0.6761904761904762,DOMAIN,Protein kinase,GSK3B
BCL2L2_9_29_MOTIF,9.0,29.0,20.0,193.0,0.10362694300518134,MOTIF,BH4,BCL2L2
BCL2L2_85_104_MOTIF,85.0,104.0,19.0,193.0,0.09844559585492228,MOTIF,BH1,BCL2L2
BCL2L2_136_151_MOTIF,136.0,151.0,15.0,193.0,0.07772020725388601,MOTIF,BH2,BCL2L2
IGF2_25_52_REGION,25.0,52.0,27.0,180.0,0.15,REGION,B,IGF2
IGF2_53_64_REGION,53.0,64.0,11.0,180.0,0.06111111111111111,REGION,C,IGF2
IGF2_65_85_REGION,65.0,85.0,20.0,180.0,0.1111111111111111,REGION,A,IGF2
IGF2_86_91_REGION,86.0,91.0,5.0,180.0,0.027777777777777776,REGION,D,IGF2
PPP2R1A_8_399_REGION,8.0,399.0,391.0,589.0,0.6638370118845501,REGION,PP2A subunit B binding,PPP2R1A
PPP2R1A_47_321_REGION,47.0,321.0,274.0,589.0,0.46519524617996605,REGION,Polyoma small and medium T antigens Binding,PPP2R1A
PPP2R1A_85_239_REGION,85.0,239.0,154.0,589.0,0.2614601018675722,REGION,SV40 small T antigen binding,PPP2R1A
PPP2R1A_400_589_REGION,400.0,589.0,189.0,589.0,0.32088285229202035,REGION,PP2A subunit C binding,PPP2R1A
TNFRSF14,,,,283.0,,,,TNFRSF14
CRKL_14_102_DOMAIN,14.0,102.0,88.0,303.0,0.29042904290429045,DOMAIN,SH2,CRKL
CRKL_123_183_DOMAIN,123.0,183.0,60.0,303.0,0.19801980198019803,DOMAIN,SH3 1,CRKL
CRKL_235_296_DOMAIN,235.0,296.0,61.0,303.0,0.20132013201320131,DOMAIN,SH3 2,CRKL
BTG1,,,,171.0,,,,BTG1
GATA2,,,,480.0,,,,GATA2
PARP2_231_348_DOMAIN,231.0,348.0,117.0,583.0,0.2006861063464837,DOMAIN,PARP alpha-helical,PARP2
PARP2_356_583_DOMAIN,356.0,583.0,227.0,583.0,0.3893653516295026,DOMAIN,PARP catalytic,PARP2
PARP2_4_7_MOTIF,4.0,7.0,3.0,583.0,0.005145797598627788,MOTIF,Nuclear localization signal,PARP2
PARP2_35_40_MOTIF,35.0,40.0,5.0,583.0,0.008576329331046312,MOTIF,Nuclear localization signal,PARP2
RAD51B_1_75_REGION,1.0,75.0,74.0,384.0,0.19270833333333334,REGION,Interaction with RAD51C,RAD51B
AKT3_5_107_DOMAIN,5.0,107.0,102.0,479.0,0.21294363256784968,DOMAIN,PH,AKT3
AKT3_148_405_DOMAIN,148.0,405.0,257.0,479.0,0.5365344467640919,DOMAIN,Protein kinase,AKT3
AKT3_406_479_DOMAIN,406.0,479.0,73.0,479.0,0.1524008350730689,DOMAIN,AGC-kinase C-terminal,AKT3
PARP3_182_300_DOMAIN,182.0,300.0,118.0,533.0,0.22138836772983114,DOMAIN,PARP alpha-helical,PARP3
PARP3_313_533_DOMAIN,313.0,533.0,220.0,533.0,0.41275797373358347,DOMAIN,PARP catalytic,PARP3
PARP3_14_20_MOTIF,14.0,20.0,6.0,533.0,0.01125703564727955,MOTIF,Nuclear localization signal,PARP3
CTNNA1_2_228_REGION,2.0,228.0,226.0,906.0,0.24944812362030905,REGION,Involved in homodimerization,CTNNA1
CTNNA1_97_148_REGION,97.0,148.0,51.0,906.0,0.056291390728476824,REGION,Interaction with JUP and CTNNB1,CTNNA1
CTNNA1_325_394_REGION,325.0,394.0,69.0,906.0,0.076158940397351,REGION,Interaction with alpha-actinin,CTNNA1
FANCE_150_371_REGION,150.0,371.0,221.0,536.0,0.4123134328358209,REGION,Interaction with FANCC,FANCE
CCND3_27_152_DOMAIN,27.0,152.0,125.0,292.0,0.4280821917808219,DOMAIN,Cyclin N-terminal,CCND3
XRCC3,,,,346.0,,,,XRCC3
LRRK2_1328_1511_DOMAIN,1328.0,1511.0,183.0,2527.0,0.07241788682231895,DOMAIN,Roc,LRRK2
LRRK2_1879_2138_DOMAIN,1879.0,2138.0,259.0,2527.0,0.10249307479224377,DOMAIN,Protein kinase,LRRK2
PCLO_4496_4590_DOMAIN,4496.0,4590.0,94.0,5142.0,0.018280824581874758,DOMAIN,PDZ,PCLO
PCLO_4677_4807_DOMAIN,4677.0,4807.0,130.0,5142.0,0.025281991443018282,DOMAIN,C2 1,PCLO
PCLO_5011_5116_DOMAIN,5011.0,5116.0,105.0,5142.0,0.020420070011668612,DOMAIN,C2 2,PCLO
PCLO_397_555_REGION,397.0,555.0,158.0,5142.0,0.03072734344612991,REGION,10 X 10 AA tandem approximate repeats of P-A-K-P-Q-P-Q-Q-P-X,PCLO
SRSF2_14_92_DOMAIN,14.0,92.0,78.0,221.0,0.35294117647058826,DOMAIN,RRM,SRSF2
SUZ12_563_639_REGION,563.0,639.0,76.0,739.0,0.10284167794316644,REGION,VEFS-box,SUZ12
RPA1,,,,616.0,,,,RPA1
FANCF,,,,374.0,,,,FANCF
BCL2_10_30_MOTIF,10.0,30.0,20.0,239.0,0.08368200836820083,MOTIF,BH4,BCL2
BCL2_93_107_MOTIF,93.0,107.0,14.0,239.0,0.058577405857740586,MOTIF,BH3,BCL2
BCL2_136_155_MOTIF,136.0,155.0,19.0,239.0,0.0794979079497908,MOTIF,BH1,BCL2
BCL2_187_202_MOTIF,187.0,202.0,15.0,239.0,0.06276150627615062,MOTIF,BH2,BCL2
TPMT_29_40_REGION,29.0,40.0,11.0,245.0,0.044897959183673466,REGION,S-adenosyl-L-methionine binding,TPMT
TPMT_134_135_REGION,134.0,135.0,1.0,245.0,0.004081632653061225,REGION,S-adenosyl-L-methionine binding,TPMT
ECT2L_75_121_DOMAIN,75.0,121.0,46.0,904.0,0.05088495575221239,DOMAIN,F-box,ECT2L
ECT2L_566_754_DOMAIN,566.0,754.0,188.0,904.0,0.2079646017699115,DOMAIN,DH,ECT2L
HDAC7_1_268_REGION,1.0,268.0,267.0,952.0,0.2804621848739496,REGION,Transcription repression 1,HDAC7
HDAC7_1_98_REGION,1.0,98.0,97.0,952.0,0.10189075630252101,REGION,Interaction with MEF2C,HDAC7
HDAC7_49_149_REGION,49.0,149.0,100.0,952.0,0.10504201680672269,REGION,Interaction with MEF2A,HDAC7
HDAC7_218_546_REGION,218.0,546.0,328.0,952.0,0.3445378151260504,REGION,Transcription repression 2,HDAC7
HDAC7_518_865_REGION,518.0,865.0,347.0,952.0,0.3644957983193277,REGION,Histone deacetylase,HDAC7
HDAC7_877_952_REGION,877.0,952.0,75.0,952.0,0.07878151260504201,REGION,Interaction with SIN3A,HDAC7
HDAC7_918_952_MOTIF,918.0,952.0,34.0,952.0,0.03571428571428571,MOTIF,Nuclear export signal,HDAC7
PTPN6_4_100_DOMAIN,4.0,100.0,96.0,595.0,0.16134453781512606,DOMAIN,SH2 1,PTPN6
PTPN6_110_213_DOMAIN,110.0,213.0,103.0,595.0,0.173109243697479,DOMAIN,SH2 2,PTPN6
PTPN6_244_515_DOMAIN,244.0,515.0,271.0,595.0,0.45546218487394957,DOMAIN,Tyrosine-protein phosphatase,PTPN6
PTPN6_453_459_REGION,453.0,459.0,6.0,595.0,0.010084033613445379,REGION,Substrate binding,PTPN6
ARHGAP26_265_369_DOMAIN,265.0,369.0,104.0,814.0,0.12776412776412777,DOMAIN,PH,ARHGAP26
ARHGAP26_383_568_DOMAIN,383.0,568.0,185.0,814.0,0.22727272727272727,DOMAIN,Rho-GAP,ARHGAP26
ARHGAP26_756_814_DOMAIN,756.0,814.0,58.0,814.0,0.07125307125307126,DOMAIN,SH3,ARHGAP26
IRF8,,,,426.0,,,,IRF8
PNRC1_94_101_MOTIF,94.0,101.0,7.0,327.0,0.021406727828746176,MOTIF,Nuclear localization signal,PNRC1
PNRC1_285_291_MOTIF,285.0,291.0,6.0,327.0,0.01834862385321101,MOTIF,SH3-binding,PNRC1
PAG1_317_320_REGION,317.0,320.0,3.0,432.0,0.006944444444444444,REGION,Interaction with CSK,PAG1
PAG1_430_432_REGION,430.0,432.0,2.0,432.0,0.004629629629629629,REGION,Interaction with SLC9A3R1,PAG1
RAD21_287_403_REGION,287.0,403.0,116.0,631.0,0.1838351822503962,REGION,Interaction with WAPL and PDS5B,RAD21
RAD21_362_403_REGION,362.0,403.0,41.0,631.0,0.06497622820919176,REGION,Interaction with STAG1,RAD21
ROS1_101_196_DOMAIN,101.0,196.0,95.0,2347.0,0.040477204942479764,DOMAIN,Fibronectin type-III 1,ROS1
ROS1_197_285_DOMAIN,197.0,285.0,88.0,2347.0,0.03749467405198125,DOMAIN,Fibronectin type-III 2,ROS1
ROS1_557_671_DOMAIN,557.0,671.0,114.0,2347.0,0.04857264593097571,DOMAIN,Fibronectin type-III 3,ROS1
ROS1_947_1042_DOMAIN,947.0,1042.0,95.0,2347.0,0.040477204942479764,DOMAIN,Fibronectin type-III 4,ROS1
ROS1_1043_1150_DOMAIN,1043.0,1150.0,107.0,2347.0,0.045590115040477205,DOMAIN,Fibronectin type-III 5,ROS1
ROS1_1450_1556_DOMAIN,1450.0,1556.0,106.0,2347.0,0.04516403919897742,DOMAIN,Fibronectin type-III 6,ROS1
ROS1_1557_1656_DOMAIN,1557.0,1656.0,99.0,2347.0,0.04218150830847891,DOMAIN,Fibronectin type-III 7,ROS1
ROS1_1658_1751_DOMAIN,1658.0,1751.0,93.0,2347.0,0.03962505325948019,DOMAIN,Fibronectin type-III 8,ROS1
ROS1_1752_1854_DOMAIN,1752.0,1854.0,102.0,2347.0,0.04345973583297827,DOMAIN,Fibronectin type-III 9,ROS1
ROS1_1945_2222_DOMAIN,1945.0,2222.0,277.0,2347.0,0.11802300809544099,DOMAIN,Protein kinase,ROS1
INPP5D_5_101_DOMAIN,5.0,101.0,96.0,1189.0,0.08074011774600505,DOMAIN,SH2,INPP5D
INPP5D_1016_1030_REGION,1016.0,1030.0,14.0,1189.0,0.011774600504625737,REGION,Interaction with DAB2,INPP5D
INPP5D_124_129_MOTIF,124.0,129.0,5.0,1189.0,0.004205214465937763,MOTIF,SH3-binding 1,INPP5D
INPP5D_912_915_MOTIF,912.0,915.0,3.0,1189.0,0.002523128679562658,MOTIF,NPXY motif 1,INPP5D
INPP5D_969_974_MOTIF,969.0,974.0,5.0,1189.0,0.004205214465937763,MOTIF,SH3-binding 2,INPP5D
INPP5D_1019_1022_MOTIF,1019.0,1022.0,3.0,1189.0,0.002523128679562658,MOTIF,NPXY motif 2,INPP5D
INPP5D_1040_1051_MOTIF,1040.0,1051.0,11.0,1189.0,0.009251471825063078,MOTIF,SH3-binding 3,INPP5D
RAD54L_170_345_DOMAIN,170.0,345.0,175.0,747.0,0.23427041499330656,DOMAIN,Helicase ATP-binding,RAD54L
RAD54L_500_653_DOMAIN,500.0,653.0,153.0,747.0,0.20481927710843373,DOMAIN,Helicase C-terminal,RAD54L
RAD54L_2_9_REGION,2.0,9.0,7.0,747.0,0.009370816599732263,REGION,"Required for chromatin remodeling, strand pairing activities and coupling of ATPase activity",RAD54L
RAD54L_296_299_MOTIF,296.0,299.0,3.0,747.0,0.004016064257028112,MOTIF,DEGH box,RAD54L
BRD4_75_147_DOMAIN,75.0,147.0,72.0,1362.0,0.05286343612334802,DOMAIN,Bromo 1,BRD4
BRD4_368_440_DOMAIN,368.0,440.0,72.0,1362.0,0.05286343612334802,DOMAIN,Bromo 2,BRD4
BRD4_600_682_DOMAIN,600.0,682.0,82.0,1362.0,0.06020558002936858,DOMAIN,NET,BRD4
BRD4_484_503_REGION,484.0,503.0,19.0,1362.0,0.013950073421439061,REGION,NPS region,BRD4
BRD4_524_579_REGION,524.0,579.0,55.0,1362.0,0.04038179148311307,REGION,BID region,BRD4
BRD4_1047_1362_REGION,1047.0,1362.0,315.0,1362.0,0.23127753303964757,REGION,C-terminal (CTD) region,BRD4
CD36_93_120_REGION,93.0,120.0,27.0,472.0,0.057203389830508475,REGION,"Required for interaction with thrombospondins, THBS1 and THBS2",CD36
CD36_460_472_REGION,460.0,472.0,12.0,472.0,0.025423728813559324,REGION,"Interaction with PTK2, PXN and LYN",CD36
DNM2_28_294_DOMAIN,28.0,294.0,266.0,870.0,0.3057471264367816,DOMAIN,Dynamin-type G,DNM2
DNM2_519_625_DOMAIN,519.0,625.0,106.0,870.0,0.12183908045977011,DOMAIN,PH,DNM2
DNM2_653_744_DOMAIN,653.0,744.0,91.0,870.0,0.10459770114942529,DOMAIN,GED,DNM2
DNM2_38_45_REGION,38.0,45.0,7.0,870.0,0.008045977011494253,REGION,G1 motif,DNM2
DNM2_64_66_REGION,64.0,66.0,2.0,870.0,0.0022988505747126436,REGION,G2 motif,DNM2
DNM2_136_139_REGION,136.0,139.0,3.0,870.0,0.0034482758620689655,REGION,G3 motif,DNM2
DNM2_205_208_REGION,205.0,208.0,3.0,870.0,0.0034482758620689655,REGION,G4 motif,DNM2
DNM2_235_238_REGION,235.0,238.0,3.0,870.0,0.0034482758620689655,REGION,G5 motif,DNM2
TYK2_26_431_DOMAIN,26.0,431.0,405.0,1187.0,0.34119629317607414,DOMAIN,FERM,TYK2
TYK2_450_529_DOMAIN,450.0,529.0,79.0,1187.0,0.06655433866891322,DOMAIN,SH2; atypical,TYK2
TYK2_589_875_DOMAIN,589.0,875.0,286.0,1187.0,0.2409435551811289,DOMAIN,Protein kinase 1,TYK2
TYK2_897_1176_DOMAIN,897.0,1176.0,279.0,1187.0,0.2350463352990733,DOMAIN,Protein kinase 2,TYK2
MAP3K6_648_906_DOMAIN,648.0,906.0,258.0,1288.0,0.20031055900621117,DOMAIN,Protein kinase,MAP3K6
CD58_30_121_DOMAIN,30.0,121.0,91.0,250.0,0.364,DOMAIN,Ig-like,CD58
MSH3_75_297_REGION,75.0,297.0,222.0,1137.0,0.19525065963060687,REGION,Interaction with EXO1,MSH3
NCOR2_427_478_DOMAIN,427.0,478.0,51.0,2514.0,0.02028639618138425,DOMAIN,SANT 1,NCOR2
NCOR2_610_661_DOMAIN,610.0,661.0,51.0,2514.0,0.02028639618138425,DOMAIN,SANT 2,NCOR2
NCOR2_254_312_REGION,254.0,312.0,58.0,2514.0,0.023070803500397773,REGION,Interaction with SIN3A/B,NCOR2
NCOR2_2128_2131_REGION,2128.0,2131.0,3.0,2514.0,0.0011933174224343676,REGION,Required for interaction with RARA in the absence of its ligand,NCOR2
NCOR2_2136_2140_MOTIF,2136.0,2140.0,4.0,2514.0,0.0015910898965791568,MOTIF,CORNR box of ID1,NCOR2
NCOR2_2339_2343_MOTIF,2339.0,2343.0,4.0,2514.0,0.0015910898965791568,MOTIF,CORNR box of ID2,NCOR2
ZRSR2_198_304_DOMAIN,198.0,304.0,106.0,482.0,0.21991701244813278,DOMAIN,RRM,ZRSR2
CRLF2_118_211_DOMAIN,118.0,211.0,93.0,371.0,0.25067385444743934,DOMAIN,Fibronectin type-III,CRLF2
CRLF2_200_204_MOTIF,200.0,204.0,4.0,371.0,0.01078167115902965,MOTIF,WSXWS motif,CRLF2
CRLF2_261_269_MOTIF,261.0,269.0,8.0,371.0,0.0215633423180593,MOTIF,Box 1 motif,CRLF2
RPL13,,,,211.0,,,,RPL13
MAGED1_471_669_DOMAIN,471.0,669.0,198.0,778.0,0.2544987146529563,DOMAIN,MAGE,MAGED1
MAGED1_296_444_REGION,296.0,444.0,148.0,778.0,0.19023136246786632,REGION,22 X 6 AA tandem repeats of W-[PQ]-X-P-X- X,MAGED1
DUSP9_18_139_DOMAIN,18.0,139.0,121.0,384.0,0.3151041666666667,DOMAIN,Rhodanese,DUSP9
DUSP9_203_384_DOMAIN,203.0,384.0,181.0,384.0,0.4713541666666667,DOMAIN,Tyrosine-protein phosphatase,DUSP9
PASK_119_190_DOMAIN,119.0,190.0,71.0,1323.0,0.05366591080876795,DOMAIN,PAS 1,PASK
PASK_335_402_DOMAIN,335.0,402.0,67.0,1323.0,0.050642479213907785,DOMAIN,PAS 2,PASK
PASK_999_1251_DOMAIN,999.0,1251.0,252.0,1323.0,0.19047619047619047,DOMAIN,Protein kinase,PASK
S1PR2,,,,353.0,,,,S1PR2
TRAF3_415_560_DOMAIN,415.0,560.0,145.0,568.0,0.25528169014084506,DOMAIN,MATH,TRAF3
SULT1A1_106_108_REGION,106.0,108.0,2.0,295.0,0.006779661016949152,REGION,Substrate binding,SULT1A1
MAFB_238_301_DOMAIN,238.0,301.0,63.0,323.0,0.19504643962848298,DOMAIN,bZIP,MAFB
MAFB_238_263_REGION,238.0,263.0,25.0,323.0,0.07739938080495357,REGION,Basic motif,MAFB
MAFB_266_287_REGION,266.0,287.0,21.0,323.0,0.06501547987616099,REGION,Leucine-zipper,MAFB
MAPK1_25_313_DOMAIN,25.0,313.0,288.0,360.0,0.8,DOMAIN,Protein kinase,MAPK1
MAPK1_105_108_REGION,105.0,108.0,3.0,360.0,0.008333333333333333,REGION,Inhibitor-binding,MAPK1
MAPK1_153_154_REGION,153.0,154.0,1.0,360.0,0.002777777777777778,REGION,Inhibitor-binding,MAPK1
MAPK1_185_187_MOTIF,185.0,187.0,2.0,360.0,0.005555555555555556,MOTIF,TXY,MAPK1
MAPK1_318_322_MOTIF,318.0,322.0,4.0,360.0,0.011111111111111112,MOTIF,Cytoplasmic retention motif,MAPK1
MAPK1_327_333_MOTIF,327.0,333.0,6.0,360.0,0.016666666666666666,MOTIF,Nuclear translocation motif,MAPK1
BCL11B,,,,894.0,,,,BCL11B
CXCR4_1_21_REGION,1.0,21.0,20.0,352.0,0.056818181818181816,REGION,"Important for chemokine binding, signaling and HIV-1 coreceptor activity",CXCR4
CXCR4_94_97_REGION,94.0,97.0,3.0,352.0,0.008522727272727272,REGION,Chemokine binding,CXCR4
CXCR4_113_117_REGION,113.0,117.0,4.0,352.0,0.011363636363636364,REGION,Chemokine binding,CXCR4
CXCR4_135_147_REGION,135.0,147.0,12.0,352.0,0.03409090909090909,REGION,Involved in dimerization; when bound to chemokine,CXCR4
CXCR4_186_190_REGION,186.0,190.0,4.0,352.0,0.011363636363636364,REGION,"Chemokine binding, important for signaling and HIV-1 coreceptor activity",CXCR4
CXCR4_191_210_REGION,191.0,210.0,19.0,352.0,0.05397727272727273,REGION,Involved in dimerization,CXCR4
CXCR4_266_268_REGION,266.0,268.0,2.0,352.0,0.005681818181818182,REGION,Involved in dimerization,CXCR4
CXCR4_133_135_MOTIF,133.0,135.0,2.0,352.0,0.005681818181818182,MOTIF,Important for signaling,CXCR4
HDAC4_118_313_REGION,118.0,313.0,195.0,1084.0,0.17988929889298894,REGION,Interaction with MEF2A,HDAC4
HDAC4_655_1084_REGION,655.0,1084.0,429.0,1084.0,0.39575645756457567,REGION,Histone deacetylase,HDAC4
HDAC4_349_354_MOTIF,349.0,354.0,5.0,1084.0,0.004612546125461255,MOTIF,PxLPxI/L motif; mediates interaction with ANKRA2 and 14-3-3 proteins,HDAC4
HDAC4_1051_1084_MOTIF,1051.0,1084.0,33.0,1084.0,0.03044280442804428,MOTIF,Nuclear export signal,HDAC4
HIST1H1C_36_109_DOMAIN,36.0,109.0,73.0,213.0,0.3427230046948357,DOMAIN,H15,HIST1H1C
NOD1_15_105_DOMAIN,15.0,105.0,90.0,953.0,0.0944386149003148,DOMAIN,CARD,NOD1
NOD1_196_531_DOMAIN,196.0,531.0,335.0,953.0,0.3515215110178384,DOMAIN,NACHT,NOD1
PDCD1_35_145_DOMAIN,35.0,145.0,110.0,288.0,0.3819444444444444,DOMAIN,Ig-like V-type,PDCD1
JARID2_557_598_DOMAIN,557.0,598.0,41.0,1246.0,0.03290529695024077,DOMAIN,JmjN,JARID2
JARID2_621_713_DOMAIN,621.0,713.0,92.0,1246.0,0.0738362760834671,DOMAIN,ARID,JARID2
JARID2_884_1048_DOMAIN,884.0,1048.0,164.0,1246.0,0.13162118780096307,DOMAIN,JmjC,JARID2
JARID2_104_110_MOTIF,104.0,110.0,6.0,1246.0,0.004815409309791332,MOTIF,Nuclear localization signal,JARID2
JARID2_874_878_MOTIF,874.0,878.0,4.0,1246.0,0.0032102728731942215,MOTIF,GSGFP motif,JARID2
CPS1_219_404_DOMAIN,219.0,404.0,185.0,1500.0,0.12333333333333334,DOMAIN,Glutamine amidotransferase type-1,CPS1
CPS1_551_743_DOMAIN,551.0,743.0,192.0,1500.0,0.128,DOMAIN,ATP-grasp 1,CPS1
CPS1_1093_1284_DOMAIN,1093.0,1284.0,191.0,1500.0,0.12733333333333333,DOMAIN,ATP-grasp 2,CPS1
CPS1_1355_1500_DOMAIN,1355.0,1500.0,145.0,1500.0,0.09666666666666666,DOMAIN,MGS-like,CPS1
CPS1_39_218_REGION,39.0,218.0,179.0,1500.0,0.11933333333333333,REGION,Anthranilate phosphoribosyltransferase homolog,CPS1
CSF3R_25_117_DOMAIN,25.0,117.0,92.0,836.0,0.11004784688995216,DOMAIN,Ig-like C2-type,CSF3R
CSF3R_125_230_DOMAIN,125.0,230.0,105.0,836.0,0.1255980861244019,DOMAIN,Fibronectin type-III 1,CSF3R
CSF3R_233_332_DOMAIN,233.0,332.0,99.0,836.0,0.11842105263157894,DOMAIN,Fibronectin type-III 2,CSF3R
CSF3R_334_430_DOMAIN,334.0,430.0,96.0,836.0,0.11483253588516747,DOMAIN,Fibronectin type-III 3,CSF3R
CSF3R_431_528_DOMAIN,431.0,528.0,97.0,836.0,0.11602870813397129,DOMAIN,Fibronectin type-III 4,CSF3R
CSF3R_530_623_DOMAIN,530.0,623.0,93.0,836.0,0.11124401913875598,DOMAIN,Fibronectin type-III 5,CSF3R
CSF3R_318_322_MOTIF,318.0,322.0,4.0,836.0,0.004784688995215311,MOTIF,WSXWS motif,CSF3R
CSF3R_658_666_MOTIF,658.0,666.0,8.0,836.0,0.009569377990430622,MOTIF,Box 1 motif,CSF3R
FBXO11_153_199_DOMAIN,153.0,199.0,46.0,927.0,0.04962243797195254,DOMAIN,F-box,FBXO11
UGT1A7,,,,530.0,,,,UGT1A7
TCF3_549_602_DOMAIN,549.0,602.0,53.0,654.0,0.08103975535168195,DOMAIN,bHLH,TCF3
TCF3_389_425_REGION,389.0,425.0,36.0,654.0,0.05504587155963303,REGION,Leucine-zipper,TCF3
TCF3_19_27_MOTIF,19.0,27.0,8.0,654.0,0.012232415902140673,MOTIF,9aaTAD,TCF3
TCF3_170_176_MOTIF,170.0,176.0,6.0,654.0,0.009174311926605505,MOTIF,Nuclear localization signal,TCF3
LEF1_1_62_REGION,1.0,62.0,61.0,399.0,0.15288220551378445,REGION,CTNNB1-binding,LEF1
CHD2_261_353_DOMAIN,261.0,353.0,92.0,1828.0,0.05032822757111598,DOMAIN,Chromo 1,CHD2
CHD2_378_456_DOMAIN,378.0,456.0,78.0,1828.0,0.04266958424507659,DOMAIN,Chromo 2,CHD2
CHD2_496_666_DOMAIN,496.0,666.0,170.0,1828.0,0.09299781181619256,DOMAIN,Helicase ATP-binding,CHD2
CHD2_795_946_DOMAIN,795.0,946.0,151.0,1828.0,0.0826039387308534,DOMAIN,Helicase C-terminal,CHD2
CHD2_617_620_MOTIF,617.0,620.0,3.0,1828.0,0.0016411378555798686,MOTIF,DEAH box,CHD2
PHF6_14_132_REGION,14.0,132.0,118.0,365.0,0.3232876712328767,REGION,Extended PHD1 domain (ePHD1),PHF6
PHF6_209_330_REGION,209.0,330.0,121.0,365.0,0.3315068493150685,REGION,Extended PHD2 domain (ePHD2),PHF6
PHF6_13_16_MOTIF,13.0,16.0,3.0,365.0,0.00821917808219178,MOTIF,Nuclear localization signal,PHF6
PHF6_129_133_MOTIF,129.0,133.0,4.0,365.0,0.010958904109589041,MOTIF,Nuclear localization signal,PHF6
PHF6_157_169_MOTIF,157.0,169.0,12.0,365.0,0.03287671232876712,MOTIF,Nucleolar localization signal,PHF6
SETBP1_1520_1543_REGION,1520.0,1543.0,23.0,1596.0,0.014411027568922305,REGION,3 X 8 AA tandem repeats of P-P-L-P-P-P-P- P,SETBP1
SMARCA1_195_360_DOMAIN,195.0,360.0,165.0,1054.0,0.15654648956356737,DOMAIN,Helicase ATP-binding,SMARCA1
SMARCA1_490_653_DOMAIN,490.0,653.0,163.0,1054.0,0.15464895635673626,DOMAIN,Helicase C-terminal,SMARCA1
SMARCA1_855_907_DOMAIN,855.0,907.0,52.0,1054.0,0.04933586337760911,DOMAIN,SANT 1,SMARCA1
SMARCA1_958_1022_DOMAIN,958.0,1022.0,64.0,1054.0,0.06072106261859583,DOMAIN,SANT 2,SMARCA1
SMARCA1_311_314_MOTIF,311.0,314.0,3.0,1054.0,0.0028462998102466793,MOTIF,DEAH box,SMARCA1
WDR90,,,,1748.0,,,,WDR90
ZMYM3,,,,1370.0,,,,ZMYM3
ACTB,,,,375.0,,,,ACTB
CCT6B,,,,530.0,,,,CCT6B
DKC1_296_371_DOMAIN,296.0,371.0,75.0,514.0,0.14591439688715954,DOMAIN,PUA,DKC1
DKC1_2_21_REGION,2.0,21.0,19.0,514.0,0.03696498054474708,REGION,Nucleolar localization,DKC1
DKC1_446_514_REGION,446.0,514.0,68.0,514.0,0.13229571984435798,REGION,Nuclear and nucleolar localization,DKC1
FAF1_1_57_DOMAIN,1.0,57.0,56.0,650.0,0.08615384615384615,DOMAIN,UBA,FAF1
FAF1_569_646_DOMAIN,569.0,646.0,77.0,650.0,0.11846153846153847,DOMAIN,UBX,FAF1
NSD2_222_286_DOMAIN,222.0,286.0,64.0,1365.0,0.046886446886446886,DOMAIN,PWWP 1,NSD2
NSD2_880_942_DOMAIN,880.0,942.0,62.0,1365.0,0.04542124542124542,DOMAIN,PWWP 2,NSD2
NSD2_1011_1061_DOMAIN,1011.0,1061.0,50.0,1365.0,0.03663003663003663,DOMAIN,AWS,NSD2
NSD2_1063_1180_DOMAIN,1063.0,1180.0,117.0,1365.0,0.08571428571428572,DOMAIN,SET,NSD2
NSD2_1187_1203_DOMAIN,1187.0,1203.0,16.0,1365.0,0.011721611721611722,DOMAIN,Post-SET,NSD2
PC_36_486_DOMAIN,36.0,486.0,450.0,1178.0,0.38200339558573854,DOMAIN,Biotin carboxylation,PC
PC_156_353_DOMAIN,156.0,353.0,197.0,1178.0,0.16723259762308998,DOMAIN,ATP-grasp,PC
PC_563_832_DOMAIN,563.0,832.0,269.0,1178.0,0.22835314091680814,DOMAIN,Pyruvate carboxyltransferase,PC
PC_1109_1178_DOMAIN,1109.0,1178.0,69.0,1178.0,0.05857385398981324,DOMAIN,Biotinyl-binding,PC
PC_571_575_REGION,571.0,575.0,4.0,1178.0,0.003395585738539898,REGION,Substrate binding,PC
RELN_26_190_DOMAIN,26.0,190.0,164.0,3460.0,0.047398843930635835,DOMAIN,Reelin,RELN
RELN_670_701_DOMAIN,670.0,701.0,31.0,3460.0,0.008959537572254336,DOMAIN,EGF-like 1,RELN
RELN_1029_1060_DOMAIN,1029.0,1060.0,31.0,3460.0,0.008959537572254336,DOMAIN,EGF-like 2,RELN
RELN_1408_1441_DOMAIN,1408.0,1441.0,33.0,3460.0,0.00953757225433526,DOMAIN,EGF-like 3,RELN
RELN_1764_1795_DOMAIN,1764.0,1795.0,31.0,3460.0,0.008959537572254336,DOMAIN,EGF-like 4,RELN
